CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Occupation,RealisticSalary
744,Spain,Female,26,5,166297.89,1,1,1,0,ASSESSMENT CLERK,148866.8121812109
588,Spain,Male,34,10,0.0,2,1,0,0,Court Alternative Specialist 1,109469.09090909091
703,Germany,Male,42,9,63227.0,1,0,1,0,Senior Comm Systems Technican,141843.7992951278
747,Spain,Female,41,5,94521.17,2,1,0,0,Project Manager 4,138880.2431637048
583,France,Male,27,7,0.0,2,1,0,0,MAYORAL STAFF X,95141.81818181818
750,Spain,Female,34,9,112822.26,1,0,0,1,Fingerprint Technician 2,152798.60084010422
681,France,Male,38,3,0.0,2,1,1,0,"PrDAInvest,SpecUnit (SFERS)",100083.63636363635
773,France,Male,25,2,135903.33,1,1,0,0,BAKER,137805.50187542822
714,France,Female,31,4,125169.26,1,1,1,0,CITY ATTORNEY,134885.81923050183
687,Spain,Female,44,7,0.0,3,1,0,1,PARKING METER REPAIRER SUPERVISOR I,118440.0
511,France,Male,58,0,149117.31,1,1,1,0,Clinical Pharmacist,104980.05066040957
627,France,Male,33,5,0.0,2,1,1,0,Engineering Associate 1,98240.0
694,France,Female,31,10,0.0,2,1,0,0,EMPLOYEE ASSISTANCE COUNSELOR,119461.81818181818
616,Spain,Female,36,6,132311.71,1,0,0,0,FINGERPRINT TECHNICIAN II,133197.5076562324
687,France,Male,35,8,0.0,2,1,0,0,Emergency Medical Svcs Chief,115894.54545454546
712,France,Female,33,6,0.0,2,1,1,0,Piledriver Engine Operator,111440.0
553,France,Male,33,4,118082.89,1,0,0,0,ASSISTANT DEPUTY CHIEF II,114598.45091845858
667,France,Male,31,1,119266.69,1,1,1,0,Clinical Nurse Specialist,119379.72775741157
731,France,Male,43,2,0.0,1,1,1,1,Project Manager 2,103538.18181818182
629,Germany,Male,35,7,156847.29,2,1,0,0,PUBLIC INFORMATION OFFICER,143261.33245979744
614,France,Male,50,4,137104.47,1,1,0,1,CASHIER II,132649.1072361111
438,Germany,Male,31,8,78398.69,1,1,0,0,LIBRARY PAGE,101853.78937733787
652,France,Female,80,4,0.0,2,1,1,0,SERGEANT III (POLICE DEPARTMENT),115330.90909090909
729,Germany,Male,30,6,63669.42,1,1,0,0,"DIRECTOR, HUMAN RESOURCES",127069.6000208328
642,France,Male,38,3,0.0,2,0,0,0,SENIOR AIRPORT COMMUNICATIONS DISPATCHER,95403.63636363635
806,Germany,Female,59,0,135296.33,1,1,0,0,SIGN WORKER,137074.88879170024
744,Spain,Male,36,2,153804.44,1,1,1,0,Undersheriff,140606.3897849376
474,Spain,Male,37,3,0.0,2,0,0,0,Training Technician,74970.90909090909
559,France,Male,49,2,147069.78,1,1,0,1,IS Operator-Senior,119159.4933621347
706,Spain,Male,42,9,0.0,2,1,1,0,ARCHITECTURAL ASSISTANT II,127083.63636363637
628,Spain,Female,22,3,0.0,1,1,0,0,"DIRECTOR, INFORMATION TECHNOLOGY GROUP",89360.0
429,France,Male,24,4,95741.75,1,1,0,0,SENIOR PERMIT AND CITATION CLERK,91103.04287841258
525,Spain,Female,57,2,145965.33,1,1,1,0,Window Cleaner,116269.91962788919
680,France,Female,30,8,141441.75,1,1,1,0,Dept Head IV,145242.69200078223
749,France,Male,40,1,139290.41,1,1,0,1,Crafts Instructor,134826.40039272158
763,France,Female,31,4,0.0,2,0,0,0,Principal Personnel Analyst,110832.72727272726
734,France,Male,30,3,0.0,2,1,0,0,IS TECHNICIAN - SENIOR,104261.81818181818
716,France,Male,35,4,144428.87,1,1,0,0,MANAGER VII - MUNICIPAL TRANSPORTATION AGENCY,141186.12553400395
594,France,Male,35,2,0.0,2,1,0,0,Airport Noise Abatement Spec,85643.63636363637
644,France,Female,46,9,95441.27,1,1,0,1,"Electrl Trnst Mech, Asst Sprv",145740.27672394435
671,Germany,Male,35,1,144848.74,1,1,1,0,Administrative Analyst II,126341.07908651457
664,Germany,Male,26,7,116244.14,2,1,1,0,PUBLIC SERVICE AIDE-ASSISTANT TO PROFESSIONALS,132024.18509776762
656,France,Male,50,7,0.0,2,0,1,0,Microbiologist,118538.18181818181
667,Spain,Female,40,1,146502.07,1,1,0,0,Dept Head IV,126711.00339787
663,Germany,Male,44,2,117028.6,2,0,1,0,MICROBIOLOGIST,123546.32703820105
584,Germany,Female,30,8,112013.81,1,1,0,1,FUSION WELDER,126685.26736355206
626,Spain,Female,37,6,108269.37,1,1,0,0,Physician Assistant,129193.45490173103
485,France,Male,29,7,182123.79,1,1,0,1,Automotive Mechanic Sprv 1,128207.79609906013
659,Germany,Female,32,3,150923.74,2,0,1,0,CURATOR IV,131899.31471930223
649,France,Male,33,2,0.0,2,1,0,0,POWER HOUSE OPERATOR,91880.0
805,Spain,Female,39,5,165272.13,1,1,0,1,SENIOR MEDICAL TRANSCRIBER TYPIST,161850.60190048406
716,Germany,Female,39,10,115301.31,1,1,0,1,Utility Plumber,156947.8067735136
642,Germany,Female,40,6,129502.49,2,0,1,1,SENIOR ELIGIBILITY WORKER,137827.52638353902
659,France,Male,31,4,118342.26,1,0,0,0,Elevator and Crane Technician,126653.20417153508
545,Spain,Female,47,5,0.0,2,1,1,0,"AREA SUPERVISOR, PARKS, SQUARES AND FACILITIES",94763.63636363635
543,France,Male,22,8,0.0,2,0,0,0,WATER CONSTRUCTION AND MAINTENANCE SUPERINTENDENT,89160.0
718,France,Female,25,7,0.0,2,1,0,0,Personnel/Payroll Repres,110069.09090909091
840,France,Female,43,7,0.0,2,1,0,0,MORGUE ATTENDANT,136163.63636363635
630,Germany,Female,34,9,106937.05,2,1,0,0,Stationary Engineer,136991.20630792584
643,Germany,Male,59,3,170331.37,1,1,1,0,Dept Head III,141984.10957083304
654,Germany,Female,32,1,114510.85,1,1,1,0,PRINCIPAL MUSEUM PREPARATOR,116773.32089665279
582,France,Male,39,5,0.0,2,1,1,0,Transportation Planner II,95567.27272727272
659,Spain,Male,32,3,107594.11,2,1,1,0,Senior Museum Registrar,121537.42714973165
762,Spain,Male,39,2,81273.13,1,1,1,0,STABLE ATTENDANT,125966.64014808851
568,Spain,Female,32,7,169399.6,1,1,0,0,ASPHALT PLANT SUPERVISOR I,137034.01250878756
670,Spain,Male,25,6,0.0,2,1,1,0,Manager II,102036.36363636365
613,France,Female,45,1,187841.99,2,1,1,0,SECRETARY I,130571.61534259877
539,France,Male,30,0,0.0,2,1,0,0,Librarian 2,72680.0
850,Spain,Female,57,8,126776.3,2,1,1,0,Senior Const Inspector,181771.94643595588
522,Spain,Male,34,9,126436.29,1,1,0,1,Sewer Maintenance Worker,128694.27249547634
737,France,Male,41,1,101960.74,1,1,1,0,PARKING ENFORCEMENT ADMINISTRATOR,124550.25786677698
520,France,Male,58,3,0.0,2,0,1,0,Special Assistant 18,86218.18181818182
706,Spain,Male,28,3,0.0,2,0,1,0,Court Supervisor I,100356.36363636363
643,Germany,Female,45,2,150842.93,1,0,1,1,Mail & Reproduction Svc Sprv,129414.53519612466
648,France,Female,50,9,102535.57,1,1,1,0,Emp & Training Spec 4,151189.54142348105
443,Germany,Female,29,9,99027.61,2,1,0,0,RECREATION LEADER,108568.82646090217
640,France,Male,68,9,0.0,2,1,1,0,"Ex Asst to Admin, SFGH",140436.36363636365
628,Spain,Female,33,3,0.0,1,1,1,0,PAINTER,92360.0
540,Germany,Female,42,9,87271.41,2,1,0,0,CHIEF MICROBIOLOGIST,128033.80161678756
460,Germany,Female,35,8,102742.91,2,1,1,0,Transit Fare Inspector,113224.57944723149
636,Germany,Male,34,2,40105.51,2,0,1,0,SPEECH PATHOLOGIST,100092.68672928301
593,France,Female,29,2,152265.43,1,1,0,0,SENIOR OPERATIONS MANAGER,120845.62224534343
801,Spain,Male,42,4,141947.67,1,1,1,0,WHARFINGER I,153338.2236294353
640,Germany,Female,75,1,106307.91,2,0,1,0,Survey Assistant II,117040.75318968967
611,Germany,Male,31,0,107884.81,2,1,1,0,Administrative Analyst II,107119.67268782316
802,Germany,Male,31,1,125013.72,1,1,1,0,Airports Communications Sprv,136954.07779730228
717,Germany,Male,35,7,58469.37,2,1,1,0,PERSONNEL CLERK,130295.14619030453
769,France,Female,39,8,0.0,1,0,1,0,Medical Social Worker,128643.63636363635
745,Germany,Male,45,10,117231.63,3,1,1,1,IS Business Analyst-Senior,166343.97072822385
572,Spain,Male,35,4,152390.26,1,1,0,0,EEO Senior Specialist,125810.01966089824
629,Spain,Female,30,2,34013.63,1,1,0,0,Bldgs & Grounds Maint Supt,97068.59621595222
687,Spain,Female,39,2,0.0,3,0,0,1,Anesthetist,97530.90909090909
483,France,Female,50,9,0.0,2,1,1,0,PLUMBER SUPERVISOR II,106869.09090909091
690,France,Male,36,7,101583.11,2,1,0,0,"COMMANDER III, (POLICE DEPARTMENT)",138001.7692630792
492,Germany,Female,30,10,77168.87,2,0,1,0,Criminal Justice Specialist 2,112766.96181871365
709,Germany,Male,28,8,124695.72,2,1,0,0,ILLUSTRATOR AND ART DESIGNER,143263.48553028406
705,Germany,Male,44,3,105934.96,1,1,0,0,Special Assistant 8,129933.3837654962
560,France,Female,66,9,0.0,1,1,1,0,ELECTRICIAN,129200.0
611,Spain,Male,46,6,0.0,2,1,0,0,ASSISTANT PURCHASER,106410.90909090909
730,Spain,Male,62,2,0.0,2,1,1,0,IS Technician-Supervisor,106872.72727272726
709,Spain,Female,45,2,0.0,2,0,1,0,"MEMBER, BOARD OF SUPERVISORS",101261.81818181818
544,France,Female,21,10,161525.96,2,1,0,0,TRACK MAINTENANCE WORKER SUPERVISOR I,130998.37572487192
712,Germany,Female,29,7,147199.07,1,1,1,0,SENIOR MEDICAL SOCIAL WORKER,147095.86643710057
752,Germany,Male,38,3,183102.29,1,1,1,0,ACUPUNCTURIST,152390.88639810256
648,Spain,Male,46,9,127209.0,2,1,0,1,Power Generation Technician 1,153817.24089373933
556,Spain,Male,38,8,0.0,2,0,0,1,Deputy Probation Officer,102356.36363636363
594,Spain,Female,24,0,97378.54,1,1,1,0,"SUPERVISING PROBATION OFFICER, JUVENILE COURT",102567.19361713754
645,Germany,Female,37,2,136925.09,2,0,1,0,WORKER'S COMPENSATION ADJUSTER,124871.66468338526
557,France,Male,33,3,54503.55,1,1,1,0,"REPRESENTATIVE, HUMAN RIGHTS COMMISSION",96874.02907531102
547,Germany,Male,32,8,155726.85,1,1,0,0,ASR Senior Office Specialist,134153.3894077001
701,France,Female,39,9,0.0,2,0,1,0,Manager VI,124029.09090909091
616,France,Female,66,1,135842.41,1,1,0,1,Maintenance Scheduler,120405.47886514402
605,France,Male,52,1,63349.75,1,1,0,0,HOUSEKEEPER/FOOD SERVICE CLEANER,100476.79020666047
593,Germany,Female,38,4,129499.42,1,1,1,0,PRINCIPAL MUSEUM PREPARATOR,123946.79222091545
751,Spain,Male,52,8,0.0,2,0,1,0,HSA Emp & Training Spec II,135938.18181818182
443,Spain,Male,36,6,70438.01,2,0,1,0,Survey Assistant II,97640.97413140567
685,France,Male,23,8,0.0,2,1,1,0,MANAGER VIII,106927.27272727274
718,France,Male,36,9,0.0,1,1,0,0,Surgical Procedures Technician,123614.54545454546
538,Spain,Female,49,9,141434.04,1,0,0,1,DENTAL AIDE,146473.57549701846
611,Spain,Female,37,4,0.0,2,1,0,0,Health Program Coordinator 1,94774.54545454546
668,Germany,Male,37,10,152958.29,2,1,1,0,Senior Building Inspector,158374.9497866209
537,Germany,Female,41,3,138306.34,1,1,0,0,Media Production Specialist,116696.52353330172
709,Spain,Male,23,10,0.0,2,0,0,0,ASSISTANT CONSTRUCTION INSPECTOR,113989.09090909091
850,France,Male,38,1,0.0,2,1,1,0,Animal Control Officer,113454.54545454546
745,Spain,Female,31,3,124328.84,1,1,1,0,WORKER'S COMPENSATION ADJUSTER,135586.65860056423
693,Germany,Female,41,9,181461.48,3,1,1,1,"Supervising Mediator, UFCS",168100.31976742574
795,Spain,Male,35,8,0.0,2,1,0,0,PRINCIPAL REAL PROPERTY APPRAISER,128854.54545454547
626,Spain,Male,26,8,0.0,2,0,0,0,ASSISTANT HEALTH EDUCATOR,102029.09090909091
487,Germany,Female,61,5,110368.03,1,0,0,1,Librarian 2,120560.78492977694
556,France,Female,39,9,89588.35,1,1,1,0,ARCHITECTURAL ADMINISTRATOR,128053.33132479116
643,France,Female,46,6,0.0,2,0,0,0,CHIEF ADULT PROBATION OFFICER,110250.90909090909
605,France,Female,28,6,0.0,2,0,0,0,"OPERATING ENGINEER, UNIVERSAL",95872.72727272728
756,Germany,Female,60,3,115924.89,1,1,0,1,Nursery Specialist,142806.02117732706
586,France,Female,38,2,0.0,2,1,0,0,"DIRECTOR OF ACTIVITIES, THERAPY AND VOLUNTEER SERV",85229.09090909091
535,Germany,Male,40,7,111756.5,1,1,0,1,SENIOR BOOK REPAIRER,124380.0976498611
678,France,Female,35,4,0.0,1,1,0,0,Carpenter Supervisor 2,102087.27272727274
596,France,Male,39,9,0.0,1,1,0,0,PLUMBING INSPECTOR,111429.0909090909
648,France,Male,26,9,162923.85,1,1,0,0,SPECIAL ASSISTANT XVIII,145994.48660696537
492,Germany,Male,39,10,124576.65,2,1,0,0,ARCHITECTURAL ADMINISTRATOR,132285.92011188142
702,France,Male,45,0,80793.58,1,1,1,0,Sr. Community Devl Spc 1,111561.051029125
486,Germany,Female,40,9,71340.09,1,1,0,0,Sewage Treatment Plant Supt,116107.60746318084
568,Germany,Male,40,1,99282.63,1,0,0,1,"Adm, SFGH Medical Center",103538.90308734152
619,Germany,Male,57,3,137946.39,1,1,1,1,Conversion,130814.08112288287
724,Germany,Male,41,2,127892.57,2,0,1,0,Firefighter,132918.892270418
548,Germany,Female,33,0,101084.36,1,1,0,0,"Inspector, (Police Department)",97933.40682027512
545,Germany,Female,37,8,114754.08,1,1,0,1,MICROBIOLOGIST,127751.48714255764
683,France,Male,33,8,0.0,1,0,0,0,Heating/Ventilating Inspector,113960.0
762,France,Female,51,3,99286.98,1,0,1,0,Mayoral Staff XVI,137092.6706230696
627,Germany,Female,30,4,79871.02,2,1,0,0,RECREATION SUPERVISOR,113249.52009131387
516,France,Male,35,10,104088.59,2,0,0,0,"MANAGER, EMPLOYEE RELATIONS DIV",126630.02296372422
800,France,Female,38,2,168190.33,2,1,0,0,ELECTRICAL ENGINEERING ASSOCIATE I,151130.28111424553
464,Germany,Female,42,3,85679.25,1,1,1,0,CRAFTS INSTRUCTOR,95623.96010094631
626,France,Female,35,3,0.0,1,0,0,0,Pile Worker,92665.45454545454
790,France,Female,31,9,0.0,2,1,0,0,Utility Plumber Supervisor 1,128163.63636363637
534,France,Female,34,7,121551.58,2,1,1,0,Purchaser,122784.32027166523
745,France,Male,46,2,122220.19,1,1,1,0,Bldgs & Grounds Maint Supt,134991.48500927573
553,Spain,Male,47,3,116528.15,1,0,0,1,Steamfitter,115044.83078310618
748,France,Female,26,1,77780.29,1,0,1,0,Electrical Trnst Mech Sprv 1,118724.08645076137
722,France,Male,37,2,0.0,1,0,0,0,Senior Health Program Planner,101367.27272727274
501,France,Male,40,4,125832.2,1,1,1,0,"Brd Comm Mbr, M=$200/Mtg",112757.08258455202
675,France,Female,38,6,68065.8,1,0,0,1,Materials Coordinator,126004.59074113246
778,Spain,Female,47,6,127299.34,2,1,0,0,Carpenter,157438.84488442732
494,Germany,Female,38,7,174937.64,1,1,0,0,"Real Estate Devt. Mgr, SFMTA",133296.56630604662
850,France,Male,40,9,0.0,2,0,1,0,Secretary 2,142727.2727272727
592,Spain,Male,31,7,110071.1,1,0,0,0,"Supervising Mediator, UFCS",125089.77681648282
590,Spain,Female,44,3,139432.37,1,1,0,0,ENGINEERING ASSOCIATE II,124143.98520132217
758,France,Female,39,6,127357.76,1,0,1,0,Pattern Maker,150689.17913332133
506,France,Male,36,5,0.0,2,1,0,0,"ASSISTANT RENTAL MANAGER, PORT",85083.63636363637
733,France,Male,33,3,0.0,1,1,1,0,PUBLIC HEALTH NURSE,104960.0
711,France,Male,38,3,0.0,2,1,0,0,Communication Line Sprv1,103683.63636363635
514,Germany,Male,43,1,95556.31,1,0,1,1,"Board Scty, MTA",96440.51476807686
637,Spain,Male,37,8,0.0,1,1,1,0,Graphics Supervisor,111349.09090909091
468,Germany,Male,29,1,111681.98,2,1,1,0,Window Cleaner,93504.09505034132
539,France,Male,39,3,0.0,2,1,0,0,Automotive Trnst Shop Sprv 1,83316.36363636365
509,Spain,Female,25,3,108738.71,2,1,0,0,NURSE PRACTITIONER,101902.05693735869
662,France,Female,32,4,133950.37,1,1,1,1,"COURT ASSISTANT, SUPERIOR COURT",131109.37831575
818,Spain,Male,26,4,0.0,2,1,1,0,Research Assistant,115614.54545454546
608,France,Male,33,9,89968.69,1,1,0,0,NURSING SUPERVISOR,129475.1952731087
850,Spain,Female,32,9,0.0,2,1,1,0,"INSPECTOR II, (POLICE DEPARTMENT)",136181.81818181818
816,Germany,Female,38,5,130878.75,3,1,0,1,PHYSICAL THERAPIST ASSISTANT,154491.19192026602
536,France,Male,35,8,0.0,2,1,0,0,ILLUSTRATOR AND ART DESIGNER,97774.54545454546
753,France,Male,35,3,0.0,2,1,1,0,Stationary Engineer,107905.45454545456
631,Spain,Male,27,10,134169.62,1,1,1,0,Dept Head IV,140350.90087149077
703,France,Male,37,1,149762.08,1,1,0,1,Public Health Team Leader,131537.8779148574
774,France,Male,26,2,93844.69,1,1,0,0,STAGE ELECTRICIAN,128049.3782052379
785,France,Male,28,8,0.0,2,1,0,0,FORENSIC AUTOPSY TECHNICIAN,122563.63636363637
571,France,Female,33,1,0.0,2,1,0,0,IS OPERATOR - JOURNEY,79520.0
621,Germany,Male,46,6,141078.37,1,0,0,1,Pr Environmental Hlth Insp,141348.52024609962
605,Germany,Female,31,1,117992.59,1,1,1,0,Curator 1,111635.03831158916
611,France,Female,40,8,100812.33,2,1,0,0,Sheet Metal Wrk Supervisor 2,134519.26240679127
569,France,Male,38,7,0.0,1,1,1,0,AUTOMOTIVE TRANSIT SHOP SUPERVISOR I,100461.81818181818
658,France,Male,29,4,80262.6,1,1,1,0,BOARD/COMMISSION SECRETARY III,116699.52652902364
788,Spain,Male,34,6,156478.62,1,0,1,0,Sr Court Staff Attorney,158525.8956496495
525,France,Female,23,5,0.0,2,1,0,0,Sr Psychiatric Social Worker,81454.54545454546
798,France,Male,37,8,0.0,3,0,0,0,SENIOR COLLECTIONS OFFICER,130669.09090909091
486,Germany,Male,37,9,115217.99,2,1,0,0,BACTERIOLOGICAL LABORATORY ASSISTANT,124146.06337026393
615,Spain,Male,61,9,0.0,2,1,0,1,LIBRARY ASSISTANT,131709.0909090909
730,France,Female,35,0,155470.55,1,1,1,0,Physician Specialist,132779.3703172471
641,France,Male,37,7,0.0,2,1,0,0,SEWAGE TREATMENT PLANT SUPERINTENDENT,108465.45454545454
542,France,Male,39,3,135096.77,1,1,1,1,Cement Finisher Supervisor 2,115983.52946612345
692,France,Male,30,2,0.0,2,0,1,0,REHABILITATION SERVICES COORDINATOR,96494.54545454547
714,Germany,Female,55,9,180075.22,1,1,1,0,Storekeeper,181743.35373059235
591,Spain,Male,29,1,97541.24,1,1,1,0,JANITORIAL SERVICES SUPERVISOR,104882.46548114053
710,France,Female,41,2,156067.05,1,1,1,0,Law Librarian,137976.5633304089
639,France,Female,38,4,81550.94,2,0,1,0,ASSISTANT INSPECTOR III (POLICE DEPARTMENT),118000.34861427022
531,France,Female,47,6,0.0,1,0,0,1,"ASST. CHIEF, BUREAU OF CLAIMS INVEST. & ADMIN",97356.36363636363
673,France,Female,38,2,170061.92,2,0,0,1,Criminalist III,136337.8548681948
765,Germany,Male,36,8,92310.54,2,1,1,0,Parking Meter Repairer Sprv 1,148057.0456177863
622,France,Female,32,6,169089.38,2,1,0,0,Senior Stationary Engineer,140530.73530357936
806,France,Male,40,5,80613.93,1,1,1,0,IS Operator-Senior,142179.9075447145
757,Germany,Male,26,8,121581.56,2,1,1,0,Psychiatric Social Worker,146824.21698916587
570,France,Female,58,8,0.0,1,0,1,1,Civil Case Settlmnt Specialist,118581.81818181819
555,Spain,Male,32,4,0.0,2,1,1,0,Supt Water Treatment Fac,86236.36363636363
692,France,Male,54,5,0.0,2,1,1,0,Clerk,115585.45454545454
774,France,Male,60,5,85891.55,1,1,0,1,Senior Comm Systems Technican,148692.91153638586
638,Spain,Male,44,9,77637.35,2,1,1,0,District Attry's Investigator,139126.26728405943
543,Spain,Female,41,4,0.0,1,0,0,0,FARE INSPECTIONS SUPERVISOR/INVESTIGATOR,88069.09090909091
584,France,Male,31,5,0.0,2,1,0,0,CAMP ASSISTANT,92170.90909090909
691,Germany,Male,30,7,116927.89,1,1,0,0,Govrnmt/Publ Affairs Mgr,137973.1522470846
684,Germany,Female,40,6,137326.65,1,1,0,0,SPECIAL ASSISTANT III,144738.60320201935
733,France,Male,22,5,0.0,2,1,1,0,PRINCIPAL ENVIRONMENTAL HEALTH INSPECTOR,105960.0
599,Spain,Female,37,2,0.0,2,1,1,0,SENIOR FARE COLLECTIONS RECEIVER,86607.27272727274
524,Germany,Female,31,10,67238.98,2,1,1,0,MAINTENANCE PLANNER,115141.40970043038
632,Germany,Female,38,6,86569.76,2,1,0,0,COMMISSIONER,125269.64475409844
735,Spain,Male,34,5,0.0,2,0,0,0,Sheriff's Lieutenant,111654.54545454544
734,France,Male,34,6,133598.4,1,1,1,0,Project Manager 1,146574.29879532507
605,France,Female,51,3,136188.78,1,1,1,1,ELECTRICIAN,127077.40101460028
793,Spain,Male,38,9,0.0,2,1,0,0,PERSONNEL PAYROLL REPRESENTATIVE,134250.9090909091
468,France,Female,56,10,0.0,3,0,1,1,ELECTROENCEPHALOGRAPH TECHNICIAN I,115069.09090909091
779,Germany,Male,37,7,120092.52,2,1,0,0,SHERIFF'S LIEUTENANT,153744.4902304213
698,France,Male,48,4,101238.24,2,0,1,1,HODCARRIER,133424.75127954793
707,France,Male,58,6,89685.92,1,0,1,0,Assessor-Recorder Office Spec,145923.9370316015
850,France,Female,35,1,211774.31,1,1,0,1,Sr Light Rail Veh Equip Eng,163825.72144947556
850,France,Male,56,7,131317.48,1,1,1,0,BACTERIOLOGICAL LABORATORY ASSISTANT,177039.7465796136
527,Spain,Male,37,5,93722.73,2,1,1,0,PS Aide Health Services,110471.12166957726
696,Germany,Male,32,8,101160.99,1,1,1,0,"LEGISLATIVE ASSISTANT, CITY ATTORNEY'S OFFICE",138984.45946168096
661,France,Male,48,3,120320.54,1,0,0,0,Counselor 2,129184.47368839166
776,France,Female,31,2,0.0,2,1,1,0,CLERK,106756.36363636365
701,France,Male,43,2,0.0,2,1,1,0,Public Relations Officer,99938.18181818182
610,France,Male,26,8,0.0,2,1,0,0,SENIOR POLICE COMMUNICATIONS DISPATCHER,100109.09090909091
572,Germany,Female,48,3,152827.99,1,1,0,1,HEALTH CARE BILLING CLERK II,126278.3351793261
673,France,Male,30,1,64097.75,1,1,1,0,Snr Permit and Citation Clerk,106815.66761461523
519,Spain,Female,57,2,119035.35,2,1,1,0,Inventory Clerk,109109.85944249679
702,Spain,Female,26,4,135219.57,1,0,1,0,EXECUTIVE CONTRACT EMPLOYEE,134031.07778924756
729,France,Male,32,6,93694.42,1,1,1,0,LIBRARY TECHNICAL ASSISTANT II,135340.71522650347
543,Spain,Male,35,10,59408.63,1,1,0,0,CASHIER II,119185.21623602054
550,France,Female,40,7,114354.95,1,1,0,0,BARBER,126801.4933727221
608,France,Male,59,1,0.0,1,1,0,1,RECREATION LEADER,86323.63636363635
639,Germany,Male,35,10,128173.9,2,1,0,0,Nurses Staffing Assistant,147149.80614900077
686,Spain,Male,34,9,0.0,2,1,0,0,SENIOR STREET INSPECTOR,118138.18181818182
564,Germany,Female,62,5,114931.35,3,0,1,1,FIRE RESCUE PARAMEDIC,131346.60692612472
745,Germany,Female,28,1,111071.36,1,1,0,1,Mech Shop & Equip Supt,126507.16173102937
833,France,Male,37,8,151226.18,2,1,1,0,Security Guard,171033.45868088224
622,France,Male,26,9,0.0,2,1,1,0,HEALTH WORKER II,103912.72727272728
597,France,Female,42,4,64740.12,1,1,1,0,SHERIFF,110394.73911267392
721,Spain,Male,51,0,169312.13,1,1,0,1,"Manager III, MTA",135009.4584889028
504,France,Female,49,7,0.0,3,0,1,1,WATER QUALITY TECHNICIAN III,99661.81818181818
842,Spain,Female,44,2,112652.08,2,1,0,0,Training Coordinator,143979.72202020348
587,France,Male,38,0,0.0,2,1,0,0,Museum Guard,78440.0
479,Germany,Female,30,7,143964.36,2,1,0,0,Apprentice Cement Mason I,118998.67854901856
508,France,Male,49,7,122451.46,2,1,1,0,"ASSISTANT RENTAL MANAGER, PORT",129424.97294796247
749,France,Male,24,1,0.0,3,1,1,0,ASSISTANT LAW LIBRARIAN,100061.81818181818
721,Germany,Female,36,3,65253.07,2,1,0,0,"STATIONARY ENGINEER, SEWAGE PLANT",119942.86099290173
674,Germany,Male,47,6,106901.94,1,1,1,1,SENIOR PURCHASER,140080.99188841612
685,Spain,Female,25,10,128509.63,1,1,0,0,PRINCIPAL FARE COLLECTIONS RECEIVER,143659.18383907113
417,France,Male,34,7,0.0,2,1,0,0,Sheriff's Cadet,79676.36363636363
574,Germany,Male,33,3,129834.67,1,1,0,0,Media Production Supv,116928.78239607165
590,Spain,Female,51,3,154962.99,3,0,1,1,Supv Bldg Grounds Patrol Ofcr,129767.08286112211
587,Germany,Male,40,5,138241.9,2,1,0,0,"Sprv Prob Ofc, Juv Court",129681.11329243462
